"","V1","V2","V3"
"89",0.234505573978653,0.676325427331558,0.087823265761723
"90",0.242075993642522,0.732805800151462,0.0238534677460642
"91",0.264293426104592,0.697636948740352,0.0367406430043376
"92",0.221950611988083,0.77689734885,0
"93",0.115167585922496,0.51311285660266,0.370189751952156
"94",0.216004524828443,0.721821852457852,0.0609057475900107
"95",0.211917592402307,0.7459094493982,0.0409433768339096
"96",0.608781503086594,0.129410302466933,0.259448646612402
"97",0.104865278589543,0.484000499655549,0.409565950339822
"98",0.171279655258484,0.812665814349297,0.0149461074176418
"99",0.141156374660799,0.786063720807013,0.0716469523129425
"100",0.233042119791691,0.719452605476769,0.0462251022078165
"101",0.201934475301206,0.709583179846163,0.0872032931095803
"102",0.194152492561269,0.755543658996018,0.0490978550645526
"103",0.198579340658037,0.799635051922961,0.000643602848648064
"104",0.163772560067679,0.751597812922827,0.0834332829741961
"105",0.149308267789298,0.729906196280398,0.119564011909354
"106",0.312586461702021,0.607864539062558,0.0780603454474608
"107",0.327367567204209,0.477822091059287,0.193118685102421
"108",0.269434721139636,0.672851081261476,0.0563453316712
"109",0.181955016229113,0,0.81571364660882
"110",0.261476526748569,0.616019123915897,0.121054159444697
"111",0.117965916546523,0.72514413422899,0.155677341501285
"112",0,0.923330222802249,0.075835421521925
"113",0.168800579232726,0.761400285078638,0.06861494404876
"114",0.2535259394151,0.61089218817616,0.134128055057355
"115",0.174714156016673,0.702794383734036,0.121216165299443
"116",0.234570991788028,0.346222149782655,0.417365024898029
"117",0.459534243084796,0,0.538091906362952
"118",0.170224569002851,0.763957525072811,0.0646368269799501
"119",0.239504441901397,0.732700726391552,0.0265312540535741
"120",0.224007850700356,0.750847850747302,0.0239159384761818
"121",0.16687355013154,0.76070091338871,0.0712412820421431
"122",0.229201986634656,0.764197622081049,0.00538942916851501
"123",0.277680353847611,0.718928978535488,0.00208681744654674
"124",0.160236481065794,0.799265786974891,0.0393748349240083
"125",0.100362304483469,0.827880802181618,0.0707077017351413
"126",0.16823584617633,0.789827778485757,0.0407951930874655
"127",0.199661854020698,0.769223517354807,0.0299263675997702
"128",0.249881386066159,0.706837535097925,0.0419733135700077
"129",0.183714145985199,0.757449005954562,0.0576390708153069
"130",0.19888173146695,0.714994739376135,0.0848541751720634
"131",0.249486014880236,0.699341184093008,0.04985397326921
"132",0.10926904827317,0.838607036095113,0.0510862755888382
"133",0.243394242365286,0.701147462834965,0.0541453053496083
"134",0.253593535825319,0.720404920162072,0.0247122637005565
"135",0.340350293825596,0.317077714864647,0.340632116321487
"136",0.219376306449381,0.648771364134951,0.1304729476364
"137",0.143025012005856,0.815713454012351,0.0401721800417424
"138",0.100611907019679,0.411302464478947,0.486410290309505
"139",0.167318460808249,0.825485840890392,0.00610857211557858
"140",0.167284225277292,0.799916979572916,0.0316732625764354
"141",0.213531121689659,0.775063253727836,0.0102190270534247
"142",0.169710980107254,0.727340755781747,0.101712422204869
"143",0.165777047518093,0.739081994601142,0.0939247776208975
"144",0.115223846861652,0.829288150914362,0.0544333044463017
"145",0.132272775527482,0.774327820520925,0.092253371017268
"146",0.598410894535595,0.151694602911271,0.247573760857101
"147",0.192999895043095,0.787305557350545,0.0185368758991545
"148",0.156055634543667,0.832515208000669,0.01035837039024
"149",0.187787993467978,0.608886184618674,0.201902700834237
"150",0.152780427000119,0.767373417329253,0.078679155466076
"151",0.166699145429422,0.723553465325009,0.108507400425963
"152",0,0.667682393484327,0.331100109196185
"153",0.18195306845663,0.762844220647733,0.0540139444721064
"154",0.176474860941628,0.761205449124316,0.0611312700832992
"155",0.0750698334460899,0.826714031472743,0.0971781602350972
"156",0.0869657877222544,0.829866558755547,0.0821283158600229
"157",0.108795385102135,0.853846719556354,0.0363433998314346
"158",0.113508741607356,0.81404161292096,0.071372915274288
"159",0.106641342518914,0.808557368666085,0.0837198387414169
"160",0.997246771761335,0,9.71442498437178e-18
"161",0.214743340387424,0.765962470909597,0.0180932932192608
"162",0.241993117108284,0.681932808981353,0.0747329278911744
"163",0.0578648519293424,0.813803842453813,0.127282752633567
"164",0.223691941654802,0.714584366451191,0.0604409983883575
"165",0.149687441567476,0.736597097103455,0.112503797704997
"166",0.240036973805526,0.672759424836419,0.0858496730370308
"167",0.233898909512324,0.720303257481387,0.0445184994440848
"168",0.11245872383258,0.79259847800536,0.0938343824662283
"169",0.198586377399514,0.744971413170543,0.0552180547465983
"170",0.15890734264217,0.756009505830988,0.0838959321345218
"171",0.109105144238462,0.855055900168474,0.0348261183487316
"172",0.151781920461303,0.758954950312831,0.0880839900991685
"173",0.229625384256178,0.667027549053378,0.101989863844221
"174",0.226996635349965,0.693446998080316,0.0782402139376788
"175",0.264712552822989,0.715232009986927,0.0187526813191047
"176",0.131914273074236,0.860510532495029,0.00655885754639559
"177",0.116959833040214,0.817138506476202,0.0648278144430613
"178",0.030131319375692,0.740736643077232,0.22798790379075
"179",0.208504763882481,0.610914757718175,0.179149782098701
"180",0.236937592052263,0.678178365081021,0.0835398473115681
"181",0.217465072402174,0.759214628231393,0.0221078677522636
"182",0.210959844207914,0.714919533763874,0.0728449612970783
"183",0.136013246567327,0.780243750461553,0.0826039421421655
"184",0.131509361054374,0.69934352337546,0.167888790477379
"185",0.162656676210445,0.716438740993545,0.119655975233455
"186",0.174835041710547,0.779814517903311,0.0441908264683956
"187",0.272126804279495,0.640084690409521,0.0863690187403459
"188",0.184070135344402,0.767281002742744,0.0474656772773246
"189",0.135605316897711,0.777500282719894,0.085751425959915
"190",0.154186158300779,0.771858834182378,0.0727940269640542
"191",0.162821560228655,0.725790495078771,0.110153306048349
"192",0.297486802539763,0.643308577892759,0.0577769729741451
"193",0.345459953017811,0.65312780050148,0
"194",0.282978506664855,0.691698218378642,0.0239757864768133
"195",0.232317987794568,0.736178705671112,0.030248640717706
"196",0.194815857429953,0.796507690861719,0.00753167739207773
"197",0.106255616414346,0.892839627631835,0
"198",0.159245052865635,0.813934085380447,0.0257205161080542
"199",0.211143938094054,0.78769461199757,0
"200",0.275026060623365,0.665806985116304,0.0577846354511313
"201",0.167629704941705,0.761094944966718,0.0700913000293143
"202",0.200457008054273,0.754187291090947,0.0441444361827615
"203",0.171368739278682,0.73972927371286,0.0876839120020963
"204",0.159476710335305,0.790261808509809,0.0491254428871951
"205",0.125297208546752,0.720884112092519,0.152595910301684
"206",0.15095271730545,0.782584748757395,0.0653193300223513
"207",0.304568180526729,0.649972461532358,0.0440380942127337
"208",0.271383780433243,0.713045432816455,0.0142613239253187
"209",0.265712212759967,0.733018284259567,0
"210",0.212398725819608,0.709075053089177,0.0772410396223325
"211",0.161897638385812,0.797988122190965,0.0389885705086715
"212",0.1970544518402,0.643725346965477,0.15784468322968
"213",0.221701505601308,0.775715907888088,0.00139277994335316
"214",0.256007986427007,0.687357514018885,0.0552943186713308
"215",0.242124312495221,0.70181087280872,0.0547534734218129
"216",0.192898108018601,0.72401437283406,0.0818347879743816
"217",0.186101828745132,0.719442991659691,0.0931990638923975
"218",0.173529778787163,0.762193875355274,0.0630909216335033
"219",0.208162816050494,0.710216822332333,0.080339068157515
"220",0.252718776177512,0.737491144908805,0.00852692373344385
"221",0.227362917355726,0.686763695617502,0.0845470031421067
"222",0.221702126513297,0.643633724022537,0.133275854333672
"223",0.39082631325243,0.607655711868075,0
"224",0.131973485398532,0.825401210098499,0.0415561762566334
"225",0.224805614401899,0.774010965968994,0
"226",0.243735287798927,0.655780068052345,0.099103303357201
"227",0.207627931530713,0.459783086812697,0.330931619888064
"228",0.247044031109829,0.720056779340633,0.0316127446903327
"229",0.187387302114195,0.595894881557179,0.215275377874375
"230",0.251657356524301,0.722176255266163,0.0248807626792696
"231",0.314560925870896,0.563086416596883,0.12079570031251
"232",0.170950574697387,0.77311051543993,0.054771213395199
"233",0.0669215888582631,0.752414163376233,0.179518796281789
"234",0.179361440750016,0.773591515544689,0.0458757569235319
"235",0.286111025269276,0.583179109454017,0.129197691899308
"236",0.153282668413338,0.772553821816187,0.0730040369346625
"237",0.204059875845511,0.765170070986792,0.029573445440472
"238",0.225533092644456,0.736906422063608,0.0363103923964493
"239",0.290062911341726,0.638495357254497,0.0700106586964074
"240",0.203817327380132,0.688814306570757,0.10605713806961
"241",0.232161085799727,0.669312463087738,0.0971713816277754
"242",0.153591246908549,0.699984284636769,0.145155782548265
"243",0.189737950142184,0.768017394610414,0.0410596707443889
"244",0.225944500245992,0.613870379242807,0.158749922606378
"245",0.149950564144564,0.779650770277376,0.0692515664986438
"246",0.180967870601788,0.685349730140256,0.132377682181638
"247",0.169972512661312,0.758132969235027,0.0707048154871576
"248",0.149983013843685,0.74963272556231,0.099192034861354
"249",0.121167465101515,0.876492668483503,0.00135305792524088
"250",0.187165042522799,0.729082179135256,0.0825106028328224
"251",0.1889835225346,0.776617231658003,0.0332275716980848
"252",0.219225598900264,0.651596330843082,0.127803011017139
"253",0.217735937976187,0.618654915801559,0.162185347743802
"254",0.285838860454542,0.516628916997171,0.195920179558721
"255",0.26832588773589,0.730399692805786,0
"256",0.0773564409689308,0.678328238545977,0.243053184344199
"257",0.349541050702115,0.523397435960797,0.125426974956092
"258",0.251773100895029,0.63663905979092,0.110173612280065
"259",0.270717820116788,0.676725471283582,0.0511930069816758
"260",0.222464995337259,0.659377226262467,0.116792750821734
"261",0.229987299487185,0.694941957373324,0.0737553034464016
"262",0.238200159125944,0.701483427115757,0.0590065927405554
"263",0.23962685345594,0.704057792533819,0.0550086700365276
"264",0.26937537493001,0.587816137225123,0.141311864965958
"265",0.326719730752257,0.444981081754009,0.226558510814022
"266",0.3863821525954,0.348125138678129,0.263575885245448
"267",0.182040221495051,0.775283500232751,0.0415061604476096
"268",0.242806849860318,0.649425764474054,0.106376971969194
"269",0.180757608231147,0.701321975031117,0.116639809987036
"270",0.215507373418264,0.496944150737048,0.2859429177294
"271",0.241445399605695,0.700806747629779,0.0564353506785958
"272",0.156760497844445,0.76106139187697,0.0809995835898254
"273",0.173222121046013,0.67854551413281,0.14692139468719
"274",0.228340138663363,0.595037870790013,0.175157263343171
"275",0.225079472655938,0.754984235732284,0.0187135980084511
"276",0.231700606254981,0.627775839354642,0.139106301332888
"277",0.303997341434327,0.694652708233742,0
"278",0.093757906315379,0.873333404241226,0.0319311891169456
"279",0.346266898850191,0.652325909492723,0
"280",0.478167042688015,0.420304418410792,0.099673115932511
"281",0.370524056660643,0.628010936331712,0
"282",0.262069974967742,0.666024117566266,0.0705305589153823
"283",0.226557387428004,0.689545208962032,0.0825756127618553
"284",0.172460544422994,0.778514907541247,0.0478641987681173
"285",0.121017417364203,0.768031562669938,0.109801297063439
"286",0.244120377800561,0.450047188921664,0.304141727210657
"287",0.24078676396299,0.734697605883845,0.0232543957541042
"288",0.247361381034363,0.664103491785026,0.0871644350411572
"289",0.339636700983953,0.049496193947891,0.608525484352941
"290",0.00562673993817301,0.740472406169374,0.252768889148779
"291",0.136154440453076,0.792527427497528,0.0701974582731216
"292",0.198863718370778,0.721858280355671,0.0780189708027093
"293",0.187344738262308,0.737329854527212,0.0740955338553194
"294",0.182654134410867,0.67790667231701,0.138122426316047
"295",0.150272098660653,0.72776451998077,0.120738144646941
"296",0.0809952612299073,0.411333929820463,0.506005577578612
"297",0.153171467238531,0.736305004435252,0.109309639126367
"298",0.0893915986716216,0.792169382331688,0.117341787434485
"299",0.10361355967987,0.840458477919151,0.0548960048058618
"300",0.153758804929517,0.804045074053472,0.0410837279103582
"301",0.227214405811258,0.671407321484706,0.100028887983119
"302",0.322110184579465,0.676502023771624,0
"303",0,0.708676860858829,0.290176694459797
"304",0.199738701834256,0.799138803318826,0
"305",0.172963846888641,0.762087381809827,0.0637634772562302
"306",0.11660123104823,0.739972959303757,0.142236185956449
"307",0.173213767167852,0.816228462485768,0.00945370936389256
"308",0.309548140757702,0.680546964270473,0.0085270237270612
"309",0.216613280299043,0.700678264645042,0.0814084939530852
"310",0.0358163226932004,0.875796017966798,0.0874435725371538
"311",0.17679214685891,0.799470632075204,0.02260614201762
"312",0,0.813914970883395,0.185069773228227
"313",0.133248112856511,0.646022494733031,0.219390046795669
"314",0.152417213033219,0.765689241103728,0.080724200998797
"315",0.308203235470792,0.616644970812742,0.073678582583399
"316",0.207740876006251,0.769299300974107,0.0217675329078843
"317",0.13473538815185,0.772907256932416,0.0912079243679197
"318",0.322506503519897,0.0978808265384309,0.577352544341584
"319",0.27137860323801,0.646765963020375,0.0804463712236315
"320",0.163441054671242,0.776922101841834,0.0584787258589872
"321",0.175914013080341,0.626482181519293,0.196213215987542
"322",0.0823011735084966,0.808420747846183,0.108208905050477
"323",0.194652102726266,0.785470877151007,0.0187157440634381
"324",0.148239354013584,0.79400964483928,0.0566263575749726
"325",0.215161475732338,0.603511104579287,0.17988218384774
"326",0.24909125631553,0.570845291147654,0.178551728315046
"327",0.166079223088058,0.824610207899145,0.00822276244666335
"328",0.20071778519945,0.638000952666106,0.159895263180982
"329",0.19245490912167,0.766936931941756,0.0394201574808516
"330",0.109028869214733,0.78369590553449,0.106155189947099
"331",0.0617439516776757,0.335451497340903,0.601035158472845
"332",0.154633842374031,0.776820078406727,0.0673923246665534
"333",0.173742858560455,0.737596657066899,0.0874379870855937
"334",0.160400821388232,0.712941371762001,0.125405100385591
"335",0.237230626944624,0.567543471268439,0.193715297915026
"336",0.233634994022434,0.743776059769174,0.0213450220470622
"337",0.17402679508779,0.670482832470734,0.154166873364453
"338",0.225667311384287,0.73265010081956,0.0404260298295578
"339",0.182896034256495,0.665344927561495,0.150423269850511
"340",0.189151528230576,0.779410475693273,0.0302704333968264
"341",0.0849029829893089,0.838652100004553,0.0754198397508918
"342",0.232426669680105,0.715137359036332,0.0511496295728849
"343",0.130488645101393,0.853380309692642,0.0151047243559557
"344",0.133962845627704,0.86503280550409,0
"345",0.211959340757379,0.739517228435575,0.0472842220382438
"346",0.194502159483741,0.694383994387724,0.10981576494595
"347",0.0253593699088669,0.840003370023571,0.133644747779996
"348",0.15738149258334,0.667782309463548,0.173517176442393
"349",0.215364902995851,0.685047354610412,0.0982649319100917
"350",0.131693529220214,0.802987807277958,0.0642159967818641
"351",0.238658689317849,0.727068718209685,0.0330009849514666
"352",0.23669521843671,0.726275744692385,0.0357572445783601
"353",0.0919096197794948,0.907178193223786,0
"354",0.297619582417905,0.519929238579354,0.180838054388737
"355",0.250151838480078,0.726209866103353,0.0223595034870756
"356",0.173216920770359,0.784693327706558,0.0409382990834639
"357",0.151957546200389,0.846998908537201,0
"358",0.140181059770371,0.690654559679943,0.167888551101922
"359",0.256097903735201,0.578254138583609,0.164143774151041
"360",0.196047680128579,0.773478602438147,0.0292937041642799
"361",0.0714973986051625,0.870288925834125,0.0572430154286112
"362",0.214905071942464,0.707588534394677,0.0762176930387762
"363",0.143730521033817,0.769532598289799,0.0855777660566247
"364",0.205747174983484,0.793106185955321,0
"365",0.149388657385152,0.792504706685815,0.056979141421404
"366",0.051504592261349,0.7316422790724,0.215684367889393
"367",0.106746307152595,0.748492770729438,0.14358915535068
"368",0.203653645938531,0.738515741879703,0.0565941576269082
"369",0.0485136926282419,0.813368162906175,0.137073732090776
"370",0.158168221603582,0.793242279743544,0.047458610328683
"371",0.236182986620935,0.680072288898048,0.0824037620111572
